Id;Marker;Active;X;Y;Z
0;1;1;-1.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
1;0;1;-5.0000000000000000e-01;0.0000000000000000e+00;0.0000000000000000e+00
2;0;1;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
3;1;1;-5.0000000000000000e-01;-1.0000000000000000e+00;0.0000000000000000e+00
4;0;1;-5.0000000000000000e-01;-5.0000000000000000e-01;0.0000000000000000e+00
5;0;1;-5.0000000000000000e-01;5.0000000000000000e-01;0.0000000000000000e+00
6;1;1;-5.0000000000000000e-01;1.0000000000000000e+00;0.0000000000000000e+00
7;1;1;-5.0000000000000000e-01;1.3949434143121480e-17;-1.0000000000000004e+00
8;0;1;-5.0000000000000011e-01;3.3786542065144934e-17;-5.0000000000000022e-01
9;0;1;-5.0000000000000067e-01;7.3460757909191829e-17;5.0000000000000000e-01
10;1;1;-5.0000000000000111e-01;9.3297865831215264e-17;1.0000000000000000e+00
11;0;1;-6.2500000000000000e-01;-7.5000000000000000e-01;0.0000000000000000e+00
12;0;1;0.0000000000000000e+00;-5.0000000000000000e-01;0.0000000000000000e+00
13;1;1;5.0000000000000000e-01;0.0000000000000000e+00;0.0000000000000000e+00
14;1;1;-7.5000000000000000e-01;-1.0000000000000000e+00;0.0000000000000000e+00
15;0;1;-8.1250000000000000e-01;-8.7500000000000000e-01;0.0000000000000000e+00
16;0;1;-8.7500000000000000e-01;-7.5000000000000000e-01;0.0000000000000000e+00
17;0;1;-8.7500000000000000e-01;2.5000000000000000e-01;0.0000000000000000e+00
18;0;1;-7.5000000000000000e-01;5.0000000000000000e-01;0.0000000000000000e+00
19;1;1;-1.0000000000000000e+00;5.0000000000000000e-01;0.0000000000000000e+00
20;1;1;-1.0000000000000000e+00;-5.0000000000000000e-01;0.0000000000000000e+00
21;0;1;-7.5000000000000000e-01;-5.0000000000000000e-01;0.0000000000000000e+00
22;0;1;-8.7500000000000000e-01;-2.5000000000000000e-01;0.0000000000000000e+00
23;0;1;-2.5000000000000000e-01;5.0000000000000000e-01;0.0000000000000000e+00
