Id;Marker;Active;NumVertices;Vertices;NumEdges;Edges
0;0;1;3;11;3;4;3;10;2;11
1;0;1;3;12;1;4;3;12;3;13
2;0;1;3;4;3;12;3;2;14;13
3;0;1;3;2;1;12;3;1;12;15
4;0;1;3;12;13;2;3;16;17;15
5;0;1;3;14;3;11;3;18;10;19
6;0;1;3;14;11;15;3;19;20;21
7;0;1;3;15;11;16;3;20;22;23
8;0;1;3;17;18;19;3;24;25;26
9;0;1;3;20;21;22;3;27;28;29
10;0;1;3;1;2;23;3;1;30;31
11;0;1;3;5;6;24;3;5;32;33
12;0;1;3;24;18;5;3;34;35;33
13;0;1;3;25;2;13;3;36;17;37
14;0;1;3;0;1;26;3;0;38;39
15;0;1;3;1;0;22;3;0;40;41
16;0;1;3;23;2;25;3;30;36;42
17;0;1;3;23;6;5;3;43;5;44
18;0;1;3;5;1;23;3;4;31;44
19;0;1;3;26;1;5;3;38;4;45
20;0;1;3;5;18;26;3;35;46;45
21;0;1;3;26;18;17;3;46;24;47
22;0;1;3;17;0;26;3;48;39;47
23;0;1;3;27;13;12;3;49;16;50
24;0;1;3;28;6;29;3;51;52;53
25;0;1;3;12;3;30;3;14;54;55
26;0;1;3;25;13;31;3;37;56;57
27;0;1;3;32;33;34;3;58;59;60
28;0;1;3;34;35;32;3;61;62;60
29;0;1;3;24;6;28;3;32;51;63
30;0;1;3;28;35;24;3;64;65;63
31;0;1;3;36;37;27;3;66;67;68
32;0;1;3;27;12;36;3;50;69;68
33;0;1;3;30;37;36;3;70;66;71
34;0;1;3;36;12;30;3;69;55;71
35;0;1;3;38;39;40;3;72;73;74
36;0;1;3;40;16;38;3;75;76;74
37;0;1;3;40;39;15;3;73;77;78
38;0;1;3;15;16;40;3;23;75;78
39;0;1;3;41;42;43;3;79;80;81
40;0;1;3;43;25;41;3;82;83;81
41;0;1;3;32;35;44;3;62;84;85
42;0;1;3;44;29;32;3;86;87;85
43;0;1;3;45;33;32;3;88;58;89
44;0;1;3;32;29;45;3;87;90;89
45;0;1;3;46;21;20;3;91;27;92
46;0;1;3;47;20;38;3;93;94;95
47;0;1;3;38;16;47;3;76;96;95
48;0;1;3;19;18;48;3;25;97;98
49;0;1;3;34;19;49;3;99;100;101
50;0;1;3;49;35;34;3;102;61;101
51;0;1;3;22;0;50;3;40;103;104
52;0;1;3;50;20;22;3;105;29;104
53;0;1;3;15;39;51;3;77;106;107
54;0;1;3;51;14;15;3;108;21;107
55;0;1;3;52;0;17;3;109;48;110
56;0;1;3;17;19;52;3;26;111;110
57;0;1;3;22;21;53;3;28;112;113
58;0;1;3;53;1;22;3;114;41;113
59;0;1;3;44;35;28;3;84;64;115
60;0;1;3;28;29;44;3;53;86;115
61;0;1;3;43;6;54;3;116;117;118
62;0;1;3;54;25;43;3;119;82;118
63;0;1;3;31;42;41;3;120;79;121
64;0;1;3;41;25;31;3;83;57;121
65;0;1;3;16;11;55;3;22;122;123
66;0;1;3;47;16;46;3;96;124;125
67;0;1;3;46;20;47;3;92;93;125
68;0;1;3;48;18;24;3;97;34;126
69;0;1;3;24;35;48;3;65;127;126
70;0;1;3;48;35;49;3;127;102;128
71;0;1;3;49;19;48;3;100;98;128
72;0;1;3;4;1;53;3;3;114;129
73;0;1;3;53;21;4;3;112;130;129
74;0;1;3;54;6;23;3;117;43;131
75;0;1;3;23;25;54;3;42;119;131
76;0;1;3;55;21;46;3;132;91;133
77;0;1;3;46;16;55;3;124;123;133
78;0;1;3;4;21;55;3;130;132;134
79;0;1;3;55;11;4;3;122;11;134
80;0;1;3;56;57;58;3;135;136;137
81;0;1;3;8;1;59;3;7;138;139
82;0;1;3;60;7;8;3;140;6;141
83;0;1;3;8;59;60;3;139;142;141
84;0;1;3;8;7;61;3;6;143;144
85;0;1;3;2;1;8;3;1;7;145
86;0;1;3;8;61;2;3;144;146;145
87;0;1;3;62;59;63;3;147;148;149
88;0;1;3;60;59;62;3;142;147;150
89;0;1;3;64;56;58;3;151;137;152
90;0;1;3;65;66;62;3;153;154;155
91;0;1;3;62;63;65;3;149;156;155
92;0;1;3;67;7;60;3;157;140;158
93;0;1;3;58;57;68;3;136;159;160
94;0;1;3;62;66;69;3;154;161;162
95;0;1;3;69;60;62;3;163;150;162
96;0;1;3;56;0;70;3;164;165;166
97;0;1;3;70;57;56;3;167;135;166
98;0;1;3;71;0;63;3;168;169;170
99;0;1;3;63;59;71;3;148;171;170
100;0;1;3;9;1;2;3;8;1;172
101;0;1;3;9;10;68;3;9;173;174
102;0;1;3;68;57;9;3;159;175;174
103;0;1;3;69;66;67;3;161;176;177
104;0;1;3;67;60;69;3;158;163;177
105;0;1;3;0;1;72;3;0;178;179
106;0;1;3;1;0;71;3;0;168;180
107;0;1;3;71;59;1;3;171;138;180
108;0;1;3;73;10;9;3;181;9;182
109;0;1;3;9;2;73;3;172;183;182
110;0;1;3;72;1;9;3;178;8;184
111;0;1;3;9;57;72;3;175;185;184
112;0;1;3;72;57;70;3;185;167;186
113;0;1;3;70;0;72;3;165;179;186
114;0;1;3;74;75;76;3;187;188;189
115;0;1;3;76;58;74;3;190;191;189
116;0;1;3;77;10;74;3;192;193;194
117;0;1;3;74;58;77;3;191;195;194
118;0;1;3;68;10;77;3;173;192;196
119;0;1;3;77;58;68;3;195;160;196
120;0;1;3;76;75;64;3;188;197;198
121;0;1;3;64;58;76;3;152;190;198
122;0;1;3;78;1;4;3;199;3;200
123;0;1;3;8;1;78;3;7;199;201
124;0;1;3;79;1;8;3;202;7;203
